;textID;text;sentiment;aws_obj_score;aws_mixed_score;aws_mixed_score;aws_neg_score;aws_final_score;aws_pred_sent;azure_obj_score;azure_pos_score;azure_neg_score;azure_final_score;azure_pred_sent;sent_vs_azure;sent_vs_aws;aws_vs_azure;aws_vs_azure_mixed;all_true_sent;all_false_sent;same_but_false;azure_t_vs_aws_f;aws_t_vs_azure_f
1161;7e1757d4f0;Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!;negative;0.3815454244613648;2.0067443529114826e-06;0.03825084492564202;0.5802016854286194;-0.5419508405029774;negative;0.04;0.0;0.96;-0.96;negative;True;True;True;False;True;False;False;False;False
1162;34190588e5;yoga for school, what could be better?;neutral;0.2258415073156357;0.4699499309062958;0.07429604977369307;0.2299124747514725;-0.1556164249777794;mixed;0.01;0.98;0.01;0.97;positive;False;False;False;False;False;True;False;False;False
1163;37f6bd5ac5; Let me know how that turns out!!;neutral;0.5171020030975342;3.6233392165740945e-05;0.4753762185573578;0.0074854670092463485;0.4678907515481114;neutral;0.94;0.04;0.02;0.02;neutral;True;True;True;False;True;False;False;False;False
1164;89ab1260ae;Sitting at the Audi Joburg fashion week casting. So many lanky people in one place! Almost 100. Lol. Good luck to everyone  ****;positive;0.07247836887836456;1.370776203657442e-06;0.9270688891410828;0.00045139109715819364;0.9266174980439246;positive;0.02;0.97;0.01;0.96;positive;True;True;True;False;True;False;False;False;False
1165;fbad0532c4;my birthday chicken  http://bit.ly/whbuv;neutral;0.24109509587287906;0.2809008657932281;0.4737193584442138;0.004284761380404235;0.4694345970638096;positive;0.24;0.73;0.03;0.7;positive;False;False;True;False;False;True;True;False;False
1166;df25be8dd2; & i are lucas till & david henrie lovers. both boys are very cute  but  you can have lucas & ill have henrie  DEAL;positive;0.022083859890699387;0.00031128083355724817;0.9746665358543396;0.002938336692750454;0.9717281991615891;positive;0.15;0.35;0.5;-0.15000000000000002;mixed;False;True;False;False;False;False;False;False;True
1167;ed37eaaf83; thanks  i have to finish schoolwork today, no rehearsal tonight though. what ru doing?;positive;0.21410171687603;0.0009593229624442756;0.0982128158211708;0.6867260932922363;-0.5885132774710655;negative;0.02;0.98;0.0;0.98;positive;True;False;False;False;False;False;False;True;False
1168;082abf7f5a;Aw .. the grillz in my background look like plaque ..;neutral;0.16607047617435455;0.00030609770328737795;0.4657373130321503;0.36788609623909;0.0978512167930603;positive;0.51;0.44;0.05;0.39;neutral;True;False;False;False;False;False;False;True;False
1169;380a4cb55c;  sounds like Sonics...which I never had  ...and for the record, I say spicy bred buffalo wings w/ blu cheese & beer;neutral;0.42719894647598267;8.087446985882707e-06;0.13292601704597473;0.4398669600486755;-0.3069409430027008;negative;0.96;0.04;0.0;0.04;neutral;True;False;False;False;False;False;False;True;False
1170;035954f564; just looked at your page and realised it was a radio show, get them to play Call It What You Want so love that track;positive;0.07979631423950195;3.575111577447388e-06;0.908616065979004;0.011583981104195118;0.8970320848748088;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
1171;b269c57eb2; when we were poor and lived in Germany it was our favourite cheap Saturday. Now we have one 20min away.;positive;0.1545362025499344;3.889005165547133e-05;0.7432876825332642;0.10213720798492433;0.6411504745483398;positive;0.0;0.29;0.71;-0.42;negative;False;True;False;False;False;False;False;False;True
1172;0f5fc32d1d;RAM upgrade=done! FF still slow so disabling all add-ons  Not sure which ones will make the cut to be honest. It`s like Sophie`s Choice!;negative;0.19476979970932007;0.041280902922153466;0.1871183812618256;0.5768309831619263;-0.3897126019001007;negative;0.04;0.25;0.71;-0.46;negative;True;True;True;False;True;False;False;False;False
1173;2b05e8634e; I think they are disgusting;negative;0.0018097759457305074;3.0431117465923307e-06;0.00012777745723724363;0.998059332370758;-0.9979315549135208;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
1174;07324d05c0;and now its raining;neutral;0.2228723913431168;0.00031331510399468243;0.059186484664678574;0.7176277637481691;-0.6584412790834904;negative;0.86;0.02;0.12;-0.1;neutral;True;False;False;False;False;False;False;True;False
1175;560f8abb1c;Finally i have finished my tec recipe card and i feel somewhat accomplished;positive;0.013607054017484188;9.269191650673747e-06;0.9860302805900574;0.00035349404788576066;0.9856767865421716;positive;0.31;0.67;0.02;0.65;positive;True;True;True;False;True;False;False;False;False
1176;04510889b6;_Kill_Boy oh sorry! not getting all my replies  nothing against you. and yes, i do know nirvana;negative;0.4471211135387421;0.09929031133651732;0.017975201830267906;0.43561336398124695;-0.41763816215097904;neutral;0.0;0.0;1.0;-1.0;negative;True;False;False;False;False;False;False;True;False
1177;8106d4c6fa;        _beckett Thanks so much !;positive;0.0020087107550352807;1.028218957799254e-05;0.9979351758956908;4.582660403684713e-05;0.997889349291654;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
1178;ea5251e093;wow...i have to many bookmarks...i just spent a good hour organizing;positive;0.12468697875738145;0.0004129789595026523;0.2896290421485901;0.5852709412574768;-0.2956418991088867;negative;0.0;1.0;0.0;1.0;positive;True;False;False;False;False;False;False;True;False
1179;6bd9ddc994;_B if you`re in leeds you can have one from me;neutral;0.9169792532920836;5.809059530292871e-06;0.0720466673374176;0.010968285612761973;0.06107838172465563;neutral;0.81;0.16;0.03;0.13;neutral;True;True;True;False;True;False;False;False;False
1180;4e655f178c;Dude my butt itches  but i cant scratch it cause ppl r here;negative;0.103384330868721;0.0011533757206052544;0.010230053216218948;0.8852322101593018;-0.8750021569430828;negative;0.0;0.01;0.99;-0.98;negative;True;True;True;False;True;False;False;False;False
1181;3e31b98ce2; I know it`s just a sprain. It`s a repetitive injury for me.;negative;0.1295304000377655;5.2115733524260585e-06;0.0033898374531418085;0.8670745491981506;-0.8636847117450088;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
1182;b1b7d7ccb8; Having an awesome day? You should... I expect as much out of you  #awesomeupdater;positive;0.08565966039896011;1.9178636648575772e-05;0.9112086892127992;0.003112564096227288;0.9080961251165718;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
1183;e043f48c0b;Listen to Back Around by  ...love this song. Meet  tomorrow ^.^ But we canï¿½t go swimming  Sorry;neutral;0.01899220608174801;2.1875772290513847e-05;0.9792193770408629;0.0017665486084297302;0.9774528284324332;positive;0.01;0.5;0.49;0.010000000000000007;mixed;False;False;False;False;False;True;False;False;False
1184;4bc0a95c7f; Pleaseee Give Me A Shoutout  Love Georgia (UK);positive;0.8664063811302185;3.159820835207938e-06;0.1334780752658844;0.00011234703561058269;0.13336572823027382;neutral;0.02;0.98;0.0;0.98;positive;True;False;False;False;False;False;False;True;False
1185;07e5f9e7b7; it`s called a telephone. I know it`s new technology, but it`s the way forward!;neutral;0.20953042805194852;1.6138737919391133e-05;0.7335104942321777;0.056942969560623176;0.6765675246715546;positive;0.97;0.02;0.01;0.01;neutral;True;False;False;False;False;False;False;True;False
1186;f7bdb8264b;Going to get some strawberries for the champagne tonight!;neutral;0.3473576009273529;2.257305823150091e-06;0.6491581797599792;0.003481871681287885;0.6456763080786914;positive;0.68;0.25;0.07;0.18;neutral;True;False;False;False;False;False;False;True;False
1187;4b14c1d212;Cleaning time soon;neutral;0.6428671479225159;5.532595423574094e-06;0.3286482095718384;0.028479140251874924;0.30016906931996346;neutral;0.56;0.39;0.05;0.34;neutral;True;True;True;False;True;False;False;False;False
1188;fafa5fa40f; I will bring you cases of mountain dew if you give @_Slamma_ 2 tixs to see taylor swift!;neutral;0.27250468730926514;2.660312020452693e-06;0.7255182862281799;0.0019743279553949837;0.7235439582727851;positive;0.8;0.18;0.02;0.16;neutral;True;False;False;False;False;False;False;True;False
1189;a4976198c4; gotta play `Off the Wall` first tho;neutral;0.9939946532249452;1.9298197457828788e-06;0.003203596454113722;0.0027998362202197318;0.00040376023389399046;neutral;0.92;0.03;0.05;-0.020000000000000004;neutral;True;True;True;False;True;False;False;False;False
1190;9c95541d32;I wish I was in dallas with the kiddnation family;neutral;0.471763551235199;6.150292756501584e-05;0.3143850564956665;0.21378986537456512;0.10059519112110138;neutral;0.72;0.26;0.02;0.24;neutral;True;True;True;False;True;False;False;False;False
1191;1f46b69ece; If you mention this twitter group to your followers I would be very grateful;positive;0.02861297689378262;4.0223990254162345e-06;0.9709054827690125;0.00047749502118676906;0.9704279877478256;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
1192;6e4e32db82;im sosososo sad, i should be seeing cory lamb in a few hours  i love that kid.;neutral;0.02214579656720161;0.8032399415969849;0.08448987454175949;0.09012437611818314;-0.005634501576423645;mixed;0.0;0.9;0.1;0.8;positive;False;False;False;False;False;True;False;False;False
1193;8c1c82caca;A Happy Mother`s Day to all moms and soon to be mom`s out there.;positive;0.0069125471636652955;2.5617616756790085e-06;0.9929237365722656;0.0001611113257240504;0.9927626252465416;positive;0.54;0.45;0.01;0.44;neutral;False;True;False;False;False;False;False;False;True
1194;979d46a2d4; again your fault  i didnt make u leave;negative;0.07638972252607346;1.0557550922385417e-06;0.007919304072856903;0.9156898260116576;-0.9077705219388008;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
1195;2710e4777f;Today was horrible. My sillyness caused me a whole lot of stress and head ache and it ended up ruining a beautiful sunny day.;negative;0.002543532522395253;5.259214958641678e-05;0.0038169927429407844;0.9935868978500366;-0.9897699051070958;negative;0.0;0.04;0.96;-0.92;negative;True;True;True;False;True;False;False;False;False
1196;31dbee3a36;Up was pretty good. It was kind of depressing though;neutral;8.245453500421718e-05;0.997421383857727;0.0016147672431543472;0.0008815014152787627;0.0007332658278755844;mixed;0.0;0.5;0.5;0.0;mixed;False;False;True;True;False;True;True;False;False
1197;5dbe4cae20; awww hes too cute!!wish i could`ve gone;positive;0.002644260646775365;7.877693860791625e-06;0.9967607855796814;0.0005870821187272668;0.996173703460954;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
1198;6fb42d0a8e; Every time I have Friday off. Sadly, that`s not too often;negative;0.33853283524513245;0.00015700161748100072;0.0339222326874733;0.6273878812789917;-0.5934656485915184;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
1199;e8693f9516;I will not be late.  I will not be late.  I will not be late.;positive;0.4269433915615082;2.7340967790223655e-05;0.06950249522924422;0.5035267472267151;-0.4340242519974709;negative;0.76;0.09;0.15;-0.06;neutral;False;False;False;False;False;True;False;False;False
1200;6fd2aff430;will just take a bath;neutral;0.5569050312042236;1.164333207270829e-05;0.0418904535472393;0.4011928737163544;-0.3593024201691151;neutral;0.97;0.02;0.01;0.01;neutral;True;True;True;False;True;False;False;False;False
1201;7a718b23ef;_Sanderson What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!;neutral;0.5392273664474487;2.6847033041121904e-06;0.012656513601541521;0.4481133818626404;-0.4354568682610989;neutral;0.24;0.0;0.76;-0.76;negative;False;True;False;False;False;False;False;False;True
1202;5c32a89f16;my phone is dead and my charger is miles away.. _S_R  i`ll talk to you in august;neutral;0.2342444211244583;0.017074676230549812;0.011899862438440323;0.7367810010910034;-0.7248811386525631;negative;0.0;0.0;1.0;-1.0;negative;False;False;True;False;False;True;True;False;False
1203;9db37bb7d1;I think I`m going to go outside and have a very John Cage moment   Music majors rejoice!;positive;0.00827504601329565;9.801434543987853e-07;0.9906564950942992;0.0010674084769561887;0.9895890866173432;positive;0.02;0.97;0.01;0.96;positive;True;True;True;False;True;False;False;False;False
1204;412296c6c4;I`m in the Starbucks with a cup of coffee   http://yfrog.com/ehhmyj;neutral;0.6888540983200073;3.1428610327566275e-06;0.30670663714408875;0.004436210729181767;0.302270426414907;neutral;0.99;0.01;0.0;0.01;neutral;True;True;True;False;True;False;False;False;False
1205;3491ed5249; Lmao dimples naww thats cute , ok ill try to remember first of winter is dimple day;positive;0.4038918912410736;5.779652929049917e-05;0.5881771445274353;0.007873209193348885;0.5803039353340864;positive;0.01;0.19;0.8;-0.6100000000000001;negative;False;True;False;False;False;False;False;False;True
1206;422c0fdafe;so so tired..;neutral;0.021306976675987244;1.0681051207939163e-05;0.0005986737669445574;0.9780835509300232;-0.9774848771630786;negative;0.0;0.0;1.0;-1.0;negative;False;False;True;False;False;True;True;False;False
1207;569fceca58;My stomach effing hurts. Sadly there`ll be no gym class this afternoon;negative;0.028066487982869148;1.4899758298270172e-06;0.0010268536861985922;0.9709051847457886;-0.96987833105959;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
1208;ef77fa3f54; wish we could have surprised them and gone to H, but just couldn`t work it out.;neutral;0.028112949803471562;1.1049544809793588e-05;0.002298027276992798;0.969577968120575;-0.9672799408435822;negative;0.29;0.07;0.64;-0.5700000000000001;negative;False;False;True;False;False;True;True;False;False
1209;662a988688; but lorraine kelly is a sexy mama!;positive;0.12944333255290985;0.00037184727261774237;0.8662574291229248;0.0039274394512176505;0.8623299896717072;positive;0.02;0.98;0.0;0.98;positive;True;True;True;False;True;False;False;False;False
1210;8eaa91229a; Yeah I know  Things would be so much easier that way. I`m bored the boys are playing tekenen (I can`t spell it);neutral;0.4574787318706513;5.1623381295939914e-05;0.4015904366970062;0.14087913930416107;0.26071129739284515;neutral;0.0;0.5;0.5;0.0;mixed;False;True;False;False;False;False;False;False;True
1211;50d6c59cb4;FYI no internets until THURSTAG!!!! after saturday  i have a feeling i will become 800x more productive during those days.;positive;0.317042738199234;0.0005960805574432014;0.2973919808864593;0.3849692344665527;-0.08757725358009337;negative;0.14;0.82;0.04;0.7799999999999999;positive;True;False;False;False;False;False;False;True;False
1212;0a7ecfa4a8; well, its more the word bat (as in baseball) and **** and then viggo  not bat as in tiny little thing;neutral;0.09226324409246443;1.2581902410602195e-05;0.02203633077442646;0.8856878876686096;-0.8636515568941832;negative;0.0;0.05;0.95;-0.8999999999999999;negative;False;False;True;False;False;True;True;False;False
1213;077424e4f4;I seem to have run into a bit of a keychain issue.  User differs on /Library/Keychains/System.keychain, should be 501, owner is 0;neutral;0.14377246797084808;4.068893758812919e-06;0.000812544545624405;0.8554109334945679;-0.8545983889489435;negative;0.78;0.01;0.21;-0.2;neutral;True;False;False;False;False;False;False;True;False
