;textID;text;sentiment
1503;e9f7f78cfa;mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus;0
1504;1070ea975a;Happy Mother`s Day to all Mums on Twitter;1
1505;8aaa611acc;Yes, Rays beat the Red Sox 14-5;1
1506;26ff75490f; aaaah I swear I took it by mistake  it was somehow attached with the charger -_- apparently it needed break from U huh!;2
1507;1893380357;Feeling bad for my little sister. Put a lot of money into her Saab, took full coverage off it last week, and totalled it yesterday;2
1508;e0d7d7f739; heyy are you ok...? i know it sucks having her in you dorm... but i assure you it will be ok;1
1509;0549e452ec;is anyone out there??  so bored at work...;2
1510;3ff2046ec1;Charley horses in both legs all night. What the ****?;1
1511;bcca61e577; Why aren`t you at blue martini with me??;1
1512;a93577c299;  Cloud Croatian Apartments;1
1513;88e88db8df; Ouch. I used to hate it when I did that  (And then there are the irate callers who were trying to record, getting p***ed, etc);2
1514;e86bed912a;Just recollecting my jog this a.m. - almost perfect except unkown type hanging out by my vehicle.  Too much mental noise- only 6 mile jog;1
1516;48033cb072;happy mothers day to all those special moms out there.... i luv u mommy!!;0
1517;ba0fc4be4d;Wishing all the Mama`s out there a very Organic Happy Mother`s Day;1
1518;6d9bd35d32;  Thank you;0
1519;c1f815e17d; not all of them  You`ll be missing mine and everybody else`s on the east coast!!!!!;1
1520;dd5339b91d;had a nice mother`s day with mum. she liked her presents. wondering if i`ll ever see some one again. talking to sisa.;0
1521;7048b3a9c0; Nako! Umuulan pa naman!  Anyway, enjoy the bike rides!;0
1522;9a7e47c167;_addict yeah like super short  I guess I`ll just have to hold my breath till Sunday.;1
1525;5a1653eae7;I`ll have to take a picture of the moon tomorrow night  not gonna happen today :/;2
1526;4967155e18;_Cochran Hi Corey.. just saw your reply now.. here it is 5:30PM .. an I have a long night coming...;1
1527;8a297e9460; aw poor u   DON`T let her get 2 u just ignore her n keep ur head held high she iz just immature lil girl lol;2
1528;c865a00b8a;Going home but will be back! After I get groceries and stuff;1
1529;477af78571;Wow, a calm evening;0
1531;9752aa6ef0; Goodnight lolsz;1
1532;2cf92884b7; I`M A CELEBRITY TOOOOO!;1
1533;67c2fe7e7d;"Ohhhh man  My mom got a bag of these caramel candy things, they`re soooo good. I`m going to get so fat off of them ;__;";0
1534;ad82e9cc90;listening to ECHO by Gorilla Zoe ahh love that song;0
1536;a9bf642b42;excited to see my cousins this week.;0
1537;f530f15848;I love all my friends      and drew were fun tonight;0
1539;b5e55fd593;Little girls and their shallowness annoy me. On the good side i didnt straighten my hair at all today and it looks some what decent;1
1540;72703c7906;It`s those little things you do, that make me love you.;0
1541;7be53f58b3; Well it`s nice to `see` you. Have a great day and tweet again soon;0
1542;869bb56451; Sigh... you know I am...;2
1543;fea9c59435;i miss justin timberlake`s voice. i want him to make new album again;0
1544;10a8d5a9fb;Rumbo a bachilleres;1
1547;3683524386; love it!;0
1548;f8e7238621;Sunday sunshine track  ? http://blip.fm/~5z7cg;1
1551;1a9451c9e4;My poor phone is nekkid without its cover.;2
1552;91f01de61c;So, I finally got my but on Twitter. Let`s hope I make good use of this site;0
1553;1a5fd7a193;I want a lie in tomorrow! Won`t be getting one though;1
1554;b433df8549;I have softball;1
1556;0f25882584;falling asleep and waking to gun shots arent fun;2
1557;2e89c0a139;  .... It was just alriiightt;1
1558;88dfba044d; hey perez! good luck! well, i`m still planning for a big present to be given for my mom! i love you mom!;0
1559;f1ec1d56cf;I can has cheeseburger;1
1560;34902d475c;To Lisa: Yes I know who ur talking about and yes he is an ****. Dont let him get to ya...you have a great thing going with this chris;0
1561;50ecadfd40; I need to move to NY, SanFran, or Seattle to get worth-a-**** internet speeds;1
1562;02c61e2c17;sometimes i wish things could go back to the way they were the beginning of last summer;1
1563;29afbab19c;Happy Mothers Day! Same day, more chocolate;0
1565;b11272b594; Let the Right One In? Aparently Drag Me to Hell also has some horrible cat nastiness;2
1566;282b1de7cf; hmm...your blog won`t let me post a comment.;1
1567;a6fd9bfc16;_d No, it`s not...;1
1570;b53f939e05;Cars been dropped off for service and mot  getting the train home! Hate public transport!!;2
1571;ca4c090ff4;33 minutes left before my flannel hobbit shoes get wet  RAIN, PLS GO AWAY!;1
1572;e98e0fede0;at last i wr0te again....got bored the previous dayss....;2
1573;448c4cac65; that would be lovely, alas the cubs would not be gracious enough to stop wrecking the house while we were soaking our bones;1
1574;6f328e5f24;Grrr..stupid internet connection ruined a great scrabble game;2
1576;e185cc07fa; I had recommended Harney & Sons (http://www.harney.com/) from where I order much of my tea, I think.;0
1577;d05cc52d1a;It`s cold and cloudy and I have a million loads of washing to do;1
1579;5dc6ddd476;I wish yesterday was Friday;1
1580;56fc638a8a; www.youtube.com/watch?v=CyJvgnP9-vA sowwwwyy! U girls make me twisted all time;1
1581;5c452788b2;The fam back on the Big Island said the vog has been so bad that they can`t see the ocean. Sad!;2
1582;1c18b1681f; Ah.  I just found it weird because it`s my screen name  Name of war and all that jazz;2
1583;9aa68300ec; THANKS!;0
1584;71d8145311;received her first pressie. Happy happy.;0
1586;966cd66ed7;working!   I am so ready to go.;1
1587;9d76829fbb;JONAS was absolutely heartwarming. Now, time for bed. Goodnight!  ;0
1589;7c7540691e;Hum -1 for Bill Bailey;1
1590;6c0ad8b352;At the DMV;1
1591;5d452dbd22; bawkmarked;1
1593;b99fffcb8f;i can be a good girl at school.. today i was!! i did it!! yayy;0
1594;c15fd4ed65;Oh, and now Mondays also mean new American Dad!  So glad I watched that show, so funny, and it makes Mondays even better;0
1595;5d2bf63914;#iusedtobescaredof the girls in the year above me at school;1
1596;9db98ba94a; Yes, you really should!;1
1597;e683917909; lol were always friends  i havent got hers yet .. and im busy next weekend  dunno when im getting yours and hers;0
1598;79fcb07747; Awesome! Saw you added me on MySpace, could you please >NOT< tag me in the photos there?  Thanks.;0
1599;a7f0b2d40b;i want to go out tonight, but i ain`t go no money and no one to go with   any takers???;1
1601;0c0d8f8839;happy Mother`s Day to all the moms out there;0
1602;d86c04c8b6; good luck with it..Do well!! My best wishes are with you!;0
1603;6c8c38a2c8;i finished new moon  in 1 day all up. maybe less, im quite proud, now who wants to lend me eclipse haha;0
1604;3dc383accc; great song even if i can`t understand lol;0
1605;7b92bb7a78;coming home tomorrow with a car full of treasures;0
1606;3756c05ba5;"Our currency is dropping like nobodies business; not a good time to be going overseas  http://is.gd/JsgL";2
1608;9ebdc801cd; Yvonne, thanks 4 the #FFrecommend! Lovely profile photo, you have! And I agree w/u on the 'what is sleep?'  LOL! It`s 5:46 am!;0
1609;2337674f00; So what does that make a queef;1
1610;d6b4aa81ee; from your fevered imagination, my son;1
1611;f588e1ef01;Hi-5 to ALL my friends and ummm thanks for the follow and enjoy the ride IF I make too many trips (I will) for u and u gotta go i get it;0
1612;16bfb00045;lots of decisions to make...i need an assistant/cook/nanny/chauffer lol lol but 4 real!;0
1613;8d4272e7f3; Fab new pic by the way;0
1614;fe83327fd4;_Bizzle Checkin that out right now;1
1615;90dbd7d75d;Math is amazing and hell at the same time  socialily that is the naiv part is fine.;0
1616;52a53e45f3;wide awake ready for the big shopping trip! hope I get tones of sweet dealz and lots of fancy clothes;0
1617;160a72570e;When i say 'we close at 6', it does not mean 'come in at 6'. Ffs people. Also RIP Polly;2
1618;7bfc1b7338; I`ve only seen Star Trek twice. Seeing 'Up' today but not in 3D since I was outvoted.;2
1619;137ed77787;G`morning Twitter World   A relaxing family Sunday methinks;0
1620;80a24991b3;im back to this z-index problem...again;2
1621;adefff8302;i`m sickk  ... tomorrow will be a disaster if i don`t get better.;2
1622;2ae6e00578;Going off BC is making me break out.;2
1623;c04e8e49aa;On my deck... Perfect weather today! Not feeling good tho...;1
1625;7525aecf0f;Just joined, no one is following me;1
1626;2e4c791638;"Yay! I finally made sales at the gallery; Really helps when the artists are there";0
1628;a7ed3e4509; yea just fun dive..a bit scary sometimes but fun.  u like diving?;0
1629;7c1c80e54d;Friday tubes at work are slow..;2
1631;a1f6095799;  Enjoy...wish I was there! Nice day in Springfield today..however I have my end of month expense report to do;0
1634;9f9a9e3e3d;i wish i was outside  thats the only thing thats gonna kill me about work all day, everyday during the summer.;2
1635;1f6b8c6ac0; hey tom, i`m happy that you`re enjoying brazil, but i`m sad cuz i`m not goin to see you in your show;1
1636;eb8bdfd994;is on her way to Seattle! Yay for Seattle, boo for Matt leaving.;0
1637;cf34c2b139;I feel like I have to throw up.;1
1640;ce0eb5683c;Too tired;2
1641;5bfaff428f;hey, i`ve just updated my twitter;1
1643;3a1db9b683;ugh! looks like it can rain any min now;2
1644;f302c1c568;just got home, talk;1
1645;2c8ebae470;on no bsg might just have made me cry;2
1646;da1d54f5ec;Days with cellstorms, I like it!;1
1647;ff4f10659e;_petty I`m leaving community college with a bang!;1
1649;6b4b918764;to my pretty lady  HAPPY MOTHER`S DAY!!! She`s the mother of my future son-in-laws;0
1650;ff2176fc9f;What`s with the mass exodus from work at half three?  It makes me sad;2
1652;2f31dd75de; didn`t make it to 1000 but I smoked her.  She`s at 60 and I`m at 260.  thank you! How r u?;0
1653;89545ebb49;Signing off to spend time with my hubby   Goodnight / day tweeple!   Have a very Happy Mother`s Day!;0
1655;ebe56c3fab; You don`t reply to none of your fans ... I don`t know what trust;2
1657;064202f744;Where are my peeps? And my boyfriend? In Miami;1
1658;f2e20448fa;Thinks its gonna rain;1
1660;05be2d3dc7;dev.java.net : the slowest website;2
1661;874edd889a; help!!;1
1663;450a67347f; i was watchin tv yesterday and the media is on u. u were number five i think for worst beach bodies because of ur butt;2
1666;6acb0f5808;Gah... why is my Macbook Pro getting so frickin` hot just sitting on the table doing nothing?;2
1667;706e150b70;Bloody sunburned;2
1669;f70be05297; Sent u a few DM`s..Hollaback;1
1670;3760fc6ae9;In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.;1
1671;908be3b590;????? ,my latest obession.;1
1672;315da5241f; i love that song;0
1673;55bc437a33;Just got an IM from another co-worker who just got laid off. Lots of people becoming unemployed;2
1675;00c1a9da91;whenever it rains it`s so hard to get motivated;2
1676;b58106c8bd;This world makes me sad;2
1677;7c843939bb;ned to go to beathroom, don`t know if i can reach/find clothes. need to walk outsie to get to bathroom. ok at night, not ok in daylight.;1
1680;9129523211;Just watched Camp Rock  Eating raspberry ripple icecream. Awesome;0
1681;9bf583dd17;Just booked my tickets for London on thursday, i`m so exicted;0
1682;76c9eea168;I really need to turn my swag off it`s 3:30 time for bed!;1
1683;52083d8acd;Long night ahead.;1
1684;a53c829bee;Having dinner with my grandma since I couldn`t be with my mum.;1
1685;d7f35455a1; Enjoy your day too! Prob see u up top of Glyders. No pint for me, gotta drive straight back as we`ve got Dog stuff to do Sunday;0
1686;e9f823f015;Leaving Wildwood tomorrow  but Luke says we will be back soon!;1
1687;d6156a4102; check out the Conchords `Business Time`;1
1688;bc7fe75312; Just wondering if you are going to put 'One Too Many' on itunes.  I hope you do, it is the only cd of yours I don`t have.;0
1689;b39f195487;Roasting to most probably death;2
1690;c555b07ff6; I`ve always said to PD that I wanted a kitchen like yours...I just wouldn`t know what to do with it;1
1691;d61916f215;_R_Roberts I LOOK forward to seeing and sharing;0
1692;dca0ee3946; Yeah we actually went in the room they were at. I just didn`t look under the counter where they were;1
1693;229bb8eb0e;" Is you cat clean again?  Hope so ;) ****";0
1694;de6c361eb8; thats a bummer i haven`t got one yet :/ been waiting over a year  grrrrrrrrrrrrrrr;2
1695;e5b37e1d91;shack idol today(: can`t wait. it`s gonna be funnn poor cameron. he fell ON A BAR in speech today. i felt so bad for him;1
1697;cb2f97dc53;is having this massive headache! and all i want to do is eat some nachos..;2
1698;d64016978b;had a nice brunch by the bay.. Thank God for Mommies!;0
1699;8d70b707b7;http://twitpic.com/4wppe - we are one hott couple  eventho this was a few yrs ago but we still r;1
1701;f6e333c5a2;  Chris` baby was born today!;1
1702;3a5d56bece;Oh thank god!  so sad that I`m this happy.;1
1704;7fa6b8e981;i got no followers i only have like 2  someone follow Me please?;1
1705;7457fa9f77;Wal mart;1
1706;fbf7e063e0;good morning guys!  experimental chemistry test this morning :s wish me luck!;0
1709;6064742680;P-Nutt got a new collar and leash today  http://apps.facebook.com/dogbook/profile/view/1034415;1
1710;62c9c4f81f;Getting very frustrated by people who don`t know what they want... can`t wait to go home tonight...;2
1711;30fab0da46;Damm servers still down  i need to hit 80 before all the koxpers pass me;2
1714;2e1eac90a5; we did! They came out cold  The cheese sauce was good, though.;0
1715;948c2d3874;In other news: i like this band, 'Lydia', and its easy-going melancholy-yet-cheery songs. It`s good listening;0
1716;207bfbe8e2; mmmm now you`re speaking my language! (Unfortunately, in militant diet mode-am seriously thinking of  competiton-so no TB I guess;1
1718;812e066eed;_Souljaa I couldn`t eat 2;1
1719;5b50688755;do some research for my article;1
1720;459b5c7a20;to doente;1
1721;022bf25824;New To twitter;1
1722;1a90989cc0; i think i ordered a few days after you. Maybe you got something that was on backorder?;1
1723;69438ecddc;ok its been one hour im still waiting im losing my patience;2
1724;200b270c27;THIS TWITTER **** BORES ME, NOW I C Y I HAVEN`T BEEN ON HERE IN A MONTH;2
1725;a50da52189; talk to me isn`t a good idea?  i`m going to buy a gift to my friend, so you have 20 mins...;1
