,textID,text,sentiment
324,ed6c2e4824, Not sure it didn`t say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,neutral
8383,1e3b3e7bfb,I`m off to a fun filled evening at a funeral home ...  Joy.,positive
8133,a3d0a7d5ad,"Spent the entire morning in a meeting w/ a vendor, and my boss was not happy w/ them. Lots of fun.  I had other plans for my morning",neutral
9452,e89812a939, Thanx love,positive
2328,13cb60cfc5," Sigh. It is a sad, lonely profession.",negative
13090,d79e5b976c,Trued a rim!  I`m getting good at this! o_O,positive
20258,fb8a35bcb3,_Sweethearts Im following you but you aren`t on my DM list  Can you try to DM me?,neutral
13684,dc12f9879b,i got stung. by a bee.,negative
3607,eefadf413d, omgsh i know  i`m dealing with that rite now. its no fun!,negative
15764,e618b0c8de,Is it possible to pass out he your laying down? Bed soon if i can sleep <3,neutral
22469,0a269cef6e, How are you today!?,neutral
10172,d58d9dd604," Hey Luis, thanks!  I have Flash and my prof`s code to thank for that.  *cough*",positive
3338,59f3cb342d,http://tinyurl.com/d7tb38 Nice Photoshop Effects,positive
21083,f34ce06348,_Joelted i will definately be there tomorrow,positive
11115,d775b40b61, thats the crazy part - was for 16:30. but reasons include 'full schedule' & 'travelling with his daughter'... So. Not. Cool,negative
24242,fee94735e2,"It turns out I`m really, like, sixty years old, guys. You were right!!!!!  I`m off to seek my future a little later than planned!",neutral
16793,06ca54fe1a,"Intel gfx driver situation much better with recent upgrades. kernel 2.6.30rc4 and driver from git: Suspend working again, fewer mem leaks",negative
26628,430f181d61,"_ri_ja good morning, It`s nice to see you!",positive
23200,4d3e8d0978, i did that but my INS wouldn`t pay for the therapy  so now i dk what to do!!,negative
2836,a1d7004bc4,It was going to happen one day but I so feel for the girl AND her mum,negative
9150,e302d9c2ac,sweet dreams!,positive
25419,4c10c38a2d,"Really enjoyed Star Trek - great movie, amazing special effects. Definately recommend even if your not a Trekky",positive
3600,376271b337,Now I feel sick.,negative
10915,db7dfbc482,Feeling sick at stomach today,negative
16332,2e0feae993,_gurl_cece what up?,neutral
12815,4a000428fc, You guys didn`t call or come over  Did we do something?! Def. give us a call tomorrow and hang out with us chick!!,neutral
2272,08a5e90bc7, make sure you call yur mother & tell her how much you love her. Tell her I love her for bringin you into the world.,positive
21679,89466a67d0,On the way to santa monica,neutral
13545,ff2b9c53ac, You have a DM amigui,neutral
6677,fd62fc47b6,Just got back from Carlton in Greenville.  Benz is getting serviced.  Time to make some money.    I think I`ll make some sales calls...,neutral
27221,481bed697e, Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol,positive
5501,082b083743," Uhhh.. not yet, maybe my DM inbox is just slow. I`ll let you know when it shows",negative
12439,6170a713ee, I know june 2010...  but its gonna be so good. Im going to se it even if im 20 when it comes out.,positive
7307,3d0352f9f9,I want to watch the movie 'Up' but no one wants to watch it with me,negative
19311,66b4c98df6,Shower time,neutral
4314,63e6919dde,_lawrence did you forget something this morning? you nearly ran me over at the bottom of the hill!  its very very warm in the shop! x,negative
10879,a4f63936fb,Awe i feel so left out,negative
26231,6302e51369, awwww this made me realize I have to take down my bulletin board too!  There`s so many memories up there.,positive
9639,56fda88aaf,Going to Jack`s for dinner with my BFF!,neutral
21722,c190d16b3d,Watchin Grease 2 and waiting for 9 to hurry up and come so I can talk to my girl. Ugh..... it seems so far away...,negative
22303,352e2cdec2,work   Yay!,positive
17248,be65765553," Yeah, tried it. No go.",negative
6307,c999fc1166,Ashley= getting sick... Ugh I`m losing my voice! Nooo,negative
15160,5445569d08,Just getting an additional free day,neutral
13814,e017845110,ugh... only 1 3/4th hour and i will be 19...,negative
7423,e88799de88,"Good morning World   This will be another wonderfull day, starting with breakfst with champions...  my kids ofcourse",positive
9940,a6f4e1c77e,i wanna move back to Pennsylvania,neutral
3474,7f8489ad04,"alright, rawknroll.net live on radio23.org - next 2 hours of vivid spring to summer music  rawk on and enjoy!",positive
19005,0d0cef8f86,is taking mommy to the airport.,neutral
2908,e7b5755bcb,"Had a great weekend with One, hanging with Nick & Brendon, church this morning! Can`t believe Loretta won the Mothers Day raffle again!",positive
2839,13654d48b0, awww I wish I could have been there  I`m stuck here about to jab out my eyes with knitting needles,neutral
21317,3b15707658, really? I hate the mobile twitter..its hard to tweet with a sidekick,negative
9758,6f33b9e82c, love Dawn of the Replicants! love music monday!,positive
7889,ebe4b0856b,i`m so tired,negative
23540,f20a64408f,Wish I brought some warmer clothes. It`s chilly here.  only negative thing about the trip (& the no sun which is connected to chilliness),negative
1503,f6f617936e,I only have 2,neutral
8941,9a61d59980, whatever pung ! haha.. i dont care. JK,neutral
6323,c58dce817e," mmm, athletic!!",neutral
17318,3a1171b451," In the end the magic of `And so to dream` wins, along with swaying back and forth within site of a sleeping mommy.",positive
10950,bbcec53df2, What were you doing up at that time??,neutral
12468,ccb5130fed,Just took a shower.We`re gonna go to Church.Time to thank Him for my mother.,positive
14022,ea086d4cfa,WOW. My teacher just called me a skunk cuz of my hair,positive
813,22e968402f, yessir that is 100% right,positive
8155,429adbb1ed,aww dude.. no fair. i thought that was the point of this thing,negative
4545,7531767872," Shoot, Rob I missed it. Just got home.",negative
2643,74fa55b2ad,"I feel bad over everything..  How can I be so stupid? Why was I so harsh? Its my fault, I know it. I`m sorry SaVvy, love you guys<3",negative
19698,a164b4aeb4, http://twitpic.com/4jk42 hey Gi! look at this pic of you and frankie that i took at the southend gig!,neutral
24909,593cdceed0, That is the 3rd NKOTB contest that Canadians can`t enter   The overseas fans have theirs now!  It`s bound to be our turn!,neutral
15490,0a7b3de000,"Have to wait till Friday to pick up my Visa for China- not as expedited as I would have hoped, but at it`s done   #geeksonaplane",neutral
10356,60da5f7f30," ROFLMFAO!!!! You love us better, don`t you!",positive
1939,aee14b9638,I was waitin` so many new and good songs about the end but I didnt like it so much,neutral
2827,ede4721177,No credit left on my mobile sorry Brit! *pounces back* Thanksss Tania for the EPIC photoshoot,neutral
20141,4df6ba1655,I`m at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol,negative
8087,55fc57b1fb, Nothing like alone time with your handheld device,positive
21323,c6a4c7d952,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school,neutral
3916,b3865ca2de,Sometimes I wish I had my own Prototype mentor.,neutral
5098,a6226be905, Sounds nice! If you try the recipe you gotta tell me how it turned out!,positive
23749,5aa141201e, I`ll say  Even I don`t do Dominos anymore - I prefer Pizza Hut`s crunchy fresh veggie pizzas,neutral
17816,0ba49f3a75, aaahh i know!! i was spose to but i had to take my dad to the airport.  next weeek fasho!,neutral
14301,3a9280227d,Neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better,positive
10629,0ed5414121,_nash Ba-dum-tish!  You win,positive
2263,35422c15e7,leaving now  off to get my angry teethed pulled....,negative
10706,13668bce03, star wars ............ is **** BOO??? i wanna do your jobe HAND IT OVER  u can act as me at my high school   LOL,negative
12715,cf96d4d0ab, He`s my mother`s favorite. It was so hard telling her.,neutral
16251,4ceeea2414, I got it,neutral
27262,0b881e379e,"Well, up and into the third day of Virgin 1`s Captain`s Log Star Trek weekend",neutral
6173,135c46a94c,I wasn`t sore yesterday. But i`m definitely feeling those hills now! My legs hurt all the way up to my booty. Its a good hurt,positive
19745,a38b3c0c7c,Moms everywhere stop what you are doing and get a good night sleep for tomorrow its your childrens turn to pamper you.  enjoy your day,positive
18480,93bf23a0bd,2nd to last episode of jay leno  itll never be the same!  nite twitter,neutral
3369,15f78031ab,"Mahalo  great show!   aloha, thx for makin it out to Kauai, we enjoyed it!  Safe trip",positive
11832,ec322adc8f,Just got to school. Goin to Cinncinatti Wednesday!,neutral
20559,4434882cdb,today has not started out very well,negative
19561,d7c5f9177b, i cant do anything,neutral
7412,c9c854adc8, life is funny and ironic at the same time isn`****?,neutral
22367,26ba81090a, Noooo! Poor SE,negative
18875,e5cc43e0dd,Thinking about someone. Now a days I think more and code less  What is it...?,neutral
16459,afa0a630c4,just loves having proper Inet back,positive
20531,02c5a6b30f,free hugs with my super fluffy robe,neutral
18849,9b5abafa71,i think 90% of the irish population of manchester have come to my house today yet none of them are the 1 person i want to see,neutral
5792,d123dccf52,Just got back from lunch and feeling more like a nap is in order than work  But I will press on!,neutral
21953,9f7ac3dbec, Well I live in Ohio  but here`s our California parks: http://tinyurl.com/nmr7pc,neutral
9555,4b4c097ffc, hahahahaha u look really good in ur picture,positive
10845,0d91c5b0d3, I do  But Im on a strict diet. . . ugh I feel like if i cheat for one day Ill throw everything up.,negative
10802,db36682f23, i bet so,neutral
6402,5ddd7cb53a,check out this funny movie  http://tinyurl.com/d3qwar,positive
868,ce5dd24a33,I have to reupload the **** thing again,negative
21085,8d31b4cc44, I am sorry.,negative
5220,aea9ac9ac6,"We actually have milestones due for 3 high profile projects in the next 2 weeks, & they are all scheduled when I am on vacation -",neutral
23203,c9d73fb0b7,really sick and tired but my body`s resisting rest!,negative
26651,d921c7e00e," Heh, aye. I should have investigated properly first before asking  Does seem like it`s not the most obvious thing though.",negative
4857,74a18310b2,"All this talk of buttershots has me wanting some!  Maybe I`ll have a small bit over ice, I haven`t had any since faire.",neutral
21668,e01b7f3450,"I have been called by my friend the bed. It is time to acknowledge the inevitable.  Goodnight All, Hello Sleep",neutral
24432,ffb8ce3021," ... much more injustice than we can imagine now. It will get worse before it gets better, I am afraid. No doubt here. Sorry",negative
21949,301463ca89,"Boys are sitting down for photos, no touching and no handshakes allowed.  #asylm",neutral
24894,090d6cee04, I didn`t see this until after,neutral
26833,c02ca1c762," it is very cheeky one, but nice too",neutral
1841,b3230b4cb0, i dont really know..i saw it on the gadget show about something thatmakes messages easier to find or something thank you,neutral
7081,cf6ffa7144,time to lie in bed and watch tv,neutral
20289,490c3fca7f,Little kids annoy the hell outa me by being all active and shouting and attacking me Etc.,negative
14932,d7ac3e4041,So guttered that Ruby got eliminated from NZNTM..  I`m all about supporting the locals. Haha. Hosanna better not win..!,neutral
12465,6bba94d225, great show,positive
20852,b91c2995d0,I miss my 8703,negative
13557,407d628039,is cute,positive
16416,6cf8389b4a, The sweety sat on the table this morning...Just woke up! Very sweet! Oh...btw...I think i`ll be home around 7 pm!!!  ****,positive
17568,23a7bb0d83, Uhhh. Bring it over when you can.  Matthew and Keren have never seen it.,neutral
7962,0ab4ad43c8,"Oh PW, you done me wrong. The signing time in ur children`s article are all wrong...and no Neil Gaiman?! You tease me.  #bea",negative
7701,d970190769,_Mak request me on bbm & send all ur contact info. Everything didn`t sync up from old phn  I have ur tmail info haha - DATED!,neutral
7058,128f3dc037,"Coool. - Weekend wasnï¿½t that great, eeeh. Whattttever.  Friday was better than I expected it to be, so I... http://tumblr.com/x9i1qwu42",neutral
25056,baa0a17c15, thank you dearie -- I just followed dome of them on there too!,positive
340,061eb4c0de, I am lost. Please help me find a good home.,negative
4998,65473dec6e, No. I won`t be back until the 7th,neutral
4109,efc487e1cc,Volunteering at Down Syndrome Indiana on Wednesday,neutral
15564,84e8a4ddb6, Yeah *fingers crossed*,neutral
25664,c07427d296," LOL, yeah I do it cuz it just seems that way sometimes don`****",neutral
8002,8a9cc6366b,"seriously my parents are non stop  minniapolis, newport for a week, and now this weekend in San Diego  i miss them ",negative
12317,b4f735a7a7, not an easy place for me to access   Task-based ux is something I`ve been thinking about. I`d like to hear the criticisms.,neutral
