,Unnamed: 0,textID,text,sentiment,norm_obj_score,norm_pos_score,norm_neg_score,norm_final_score,pred_sent
1153,20024,670b6eef13,happy mother`s day to your moms,positive,0.58,0.41,0.01,0.39999999999999997,neutral
1154,16804,4691fdfad6,May the 4th be with you all,positive,0.94,0.05,0.01,0.04,neutral
1155,6527,35cace50bf,back at work  its too warm to be in here today!!!,negative,0.79,0.05,0.16,-0.11,neutral
1156,14304,dea885bbc2,"Wired mag needs to seriously chill out. I just renewed barely 3 months ago, yet they`ve already sent me 5 renewal letters for next year!",neutral,0.68,0.04,0.28,-0.24000000000000002,neutral
1157,21342,d5c65f263f,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr,neutral,0.94,0.04,0.02,0.02,neutral
1158,17531,c934b415f3,Math class ugh.  Rather be a class act.  **** quiz   gotta act fast,negative,0.0,0.0,1.0,-1.0,negative
1159,2403,6f7045152e,"just saw ghosts of girlfriends past with my bf, that movie was so predictable but so funny! i loved it",positive,0.0,0.99,0.01,0.98,positive
1160,14652,ec2ace4113,Whew! Moving commercial-sized freezer and cooler a lot more work than I expected. Missing the HTC roundtable,positive,0.24,0.48,0.28,0.19999999999999996,mixed
1161,142,7e1757d4f0,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",negative,0.04,0.0,0.96,-0.96,negative
1162,9910,34190588e5,"yoga for school, what could be better?",neutral,0.01,0.98,0.01,0.97,positive
1163,243,37f6bd5ac5, Let me know how that turns out!!,neutral,0.94,0.04,0.02,0.02,neutral
1164,10820,89ab1260ae,Sitting at the Audi Joburg fashion week casting. So many lanky people in one place! Almost 100. Lol. Good luck to everyone  ****,positive,0.02,0.97,0.01,0.96,positive
1165,3527,fbad0532c4,my birthday chicken  http://bit.ly/whbuv,neutral,0.24,0.73,0.03,0.7,positive
1166,15733,df25be8dd2, & i are lucas till & david henrie lovers. both boys are very cute  but  you can have lucas & ill have henrie  DEAL,positive,0.15,0.35,0.5,-0.15000000000000002,mixed
1167,3070,ed37eaaf83," thanks  i have to finish schoolwork today, no rehearsal tonight though. what ru doing?",positive,0.02,0.98,0.0,0.98,positive
1168,5190,082abf7f5a,Aw .. the grillz in my background look like plaque ..,neutral,0.51,0.44,0.05,0.39,neutral
1169,23361,380a4cb55c,"  sounds like Sonics...which I never had  ...and for the record, I say spicy bred buffalo wings w/ blu cheese & beer",neutral,0.96,0.04,0.0,0.04,neutral
1170,5511,035954f564," just looked at your page and realised it was a radio show, get them to play Call It What You Want so love that track",positive,0.0,1.0,0.0,1.0,positive
1171,16199,b269c57eb2, when we were poor and lived in Germany it was our favourite cheap Saturday. Now we have one 20min away.,positive,0.0,0.29,0.71,-0.42,negative
1172,19955,0f5fc32d1d,RAM upgrade=done! FF still slow so disabling all add-ons  Not sure which ones will make the cut to be honest. It`s like Sophie`s Choice!,negative,0.04,0.25,0.71,-0.45999999999999996,negative
1173,15589,2b05e8634e, I think they are disgusting,negative,0.0,0.0,1.0,-1.0,negative
1174,14888,07324d05c0,and now its raining,neutral,0.86,0.02,0.12,-0.09999999999999999,neutral
1175,4523,560f8abb1c,Finally i have finished my tec recipe card and i feel somewhat accomplished,positive,0.31,0.67,0.02,0.65,positive
1176,683,04510889b6,"_Kill_Boy oh sorry! not getting all my replies  nothing against you. and yes, i do know nirvana",negative,0.0,0.0,1.0,-1.0,negative
1177,3798,8106d4c6fa,        _beckett Thanks so much !,positive,0.0,1.0,0.0,1.0,positive
1178,1763,ea5251e093,wow...i have to many bookmarks...i just spent a good hour organizing,positive,0.0,1.0,0.0,1.0,positive
1179,21691,6bd9ddc994,_B if you`re in leeds you can have one from me,neutral,0.81,0.16,0.03,0.13,neutral
1180,6923,4e655f178c,Dude my butt itches  but i cant scratch it cause ppl r here,negative,0.0,0.01,0.99,-0.98,negative
1181,24541,3e31b98ce2, I know it`s just a sprain. It`s a repetitive injury for me.,negative,0.0,0.0,1.0,-1.0,negative
1182,23418,b1b7d7ccb8, Having an awesome day? You should... I expect as much out of you  #awesomeupdater,positive,0.0,1.0,0.0,1.0,positive
1183,8999,e043f48c0b,Listen to Back Around by  ...love this song. Meet  tomorrow ^.^ But we canï¿½t go swimming  Sorry,neutral,0.01,0.5,0.49,0.010000000000000009,mixed
1184,25542,4bc0a95c7f, Pleaseee Give Me A Shoutout  Love Georgia (UK),positive,0.02,0.98,0.0,0.98,positive
1185,11397,07e5f9e7b7," it`s called a telephone. I know it`s new technology, but it`s the way forward!",neutral,0.97,0.02,0.01,0.01,neutral
1186,15312,f7bdb8264b,Going to get some strawberries for the champagne tonight!,neutral,0.68,0.25,0.07,0.18,neutral
1187,2010,4b14c1d212,Cleaning time soon,neutral,0.56,0.39,0.05,0.34,neutral
1188,17859,fafa5fa40f, I will bring you cases of mountain dew if you give @_Slamma_ 2 tixs to see taylor swift!,neutral,0.8,0.18,0.02,0.16,neutral
1189,24924,a4976198c4, gotta play `Off the Wall` first tho,neutral,0.92,0.03,0.05,-0.020000000000000004,neutral
1190,13158,9c95541d32,I wish I was in dallas with the kiddnation family,neutral,0.72,0.26,0.02,0.24000000000000002,neutral
1191,5158,1f46b69ece, If you mention this twitter group to your followers I would be very grateful,positive,0.0,1.0,0.0,1.0,positive
1192,12098,6e4e32db82,"im sosososo sad, i should be seeing cory lamb in a few hours  i love that kid.",neutral,0.0,0.9,0.1,0.8,positive
1193,24531,8c1c82caca,A Happy Mother`s Day to all moms and soon to be mom`s out there.,positive,0.54,0.45,0.01,0.44,neutral
1194,2377,979d46a2d4, again your fault  i didnt make u leave,negative,0.0,0.0,1.0,-1.0,negative
1195,20887,2710e4777f,Today was horrible. My sillyness caused me a whole lot of stress and head ache and it ended up ruining a beautiful sunny day.,negative,0.0,0.04,0.96,-0.9199999999999999,negative
1196,12951,31dbee3a36,Up was pretty good. It was kind of depressing though,neutral,0.0,0.5,0.5,0.0,mixed
1197,778,5dbe4cae20, awww hes too cute!!wish i could`ve gone,positive,0.0,1.0,0.0,1.0,positive
1198,905,6fb42d0a8e," Every time I have Friday off. Sadly, that`s not too often",negative,0.0,0.0,1.0,-1.0,negative
1199,17363,e8693f9516,I will not be late.  I will not be late.  I will not be late.,positive,0.76,0.09,0.15,-0.06,neutral
1200,19910,6fd2aff430,will just take a bath,neutral,0.97,0.02,0.01,0.01,neutral
1201,199,7a718b23ef,_Sanderson What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,neutral,0.24,0.0,0.76,-0.76,negative
1202,14531,5c32a89f16,my phone is dead and my charger is miles away.. _S_R  i`ll talk to you in august,neutral,0.0,0.0,1.0,-1.0,negative
1203,19850,9db37bb7d1,I think I`m going to go outside and have a very John Cage moment   Music majors rejoice!,positive,0.02,0.97,0.01,0.96,positive
1204,5289,412296c6c4,I`m in the Starbucks with a cup of coffee   http://yfrog.com/ehhmyj,neutral,0.99,0.01,0.0,0.01,neutral
1205,10373,3491ed5249," Lmao dimples naww thats cute , ok ill try to remember first of winter is dimple day",positive,0.01,0.19,0.8,-0.6100000000000001,negative
1206,27119,422c0fdafe,so so tired..,neutral,0.0,0.0,1.0,-1.0,negative
1207,2818,569fceca58,My stomach effing hurts. Sadly there`ll be no gym class this afternoon,negative,0.0,0.0,1.0,-1.0,negative
1208,15687,ef77fa3f54," wish we could have surprised them and gone to H, but just couldn`t work it out.",neutral,0.29,0.07,0.64,-0.5700000000000001,negative
1209,10547,662a988688, but lorraine kelly is a sexy mama!,positive,0.02,0.98,0.0,0.98,positive
1210,21945,8eaa91229a, Yeah I know  Things would be so much easier that way. I`m bored the boys are playing tekenen (I can`t spell it),neutral,0.0,0.5,0.5,0.0,mixed
1211,17382,50d6c59cb4,FYI no internets until THURSTAG!!!! after saturday  i have a feeling i will become 800x more productive during those days.,positive,0.14,0.82,0.04,0.7799999999999999,positive
1212,9587,0a7ecfa4a8," well, its more the word bat (as in baseball) and **** and then viggo  not bat as in tiny little thing",neutral,0.0,0.05,0.95,-0.8999999999999999,negative
1213,19023,077424e4f4,"I seem to have run into a bit of a keychain issue.  User differs on /Library/Keychains/System.keychain, should be 501, owner is 0",neutral,0.78,0.01,0.21,-0.19999999999999998,neutral
1214,11151,7b777450e4," ok, so I`m replying!  happy mothers day, indeed!",positive,0.14,0.85,0.01,0.84,positive
1215,22746,64e0b7a578," was it for the vma`s? i guess so.. also wanna go to london in june for demi lovato concert, but no one`s going with me",negative,0.95,0.02,0.03,-0.009999999999999998,neutral
1216,20505,1e98701818,"I will miss my City when we leave...priciness, pollution, panhandlers and all",negative,0.1,0.08,0.82,-0.74,negative
1217,5920,76a2ce518f,Make your own Google search page with your name   http://tinyurl.com/c4237j,neutral,1.0,0.0,0.0,0.0,neutral
1218,22455,54db4251c7,"trying to get used to twitter, i have a cold",neutral,0.78,0.03,0.19,-0.16,neutral
1219,7080,223ee8eb20, I`m sleeping on the wooden couch tonight!,neutral,1.0,0.0,0.0,0.0,neutral
1220,10525,be15f78d10," Not a fan of the Bulmers, but the Magners pear is AWESOME, I want slush puppy though!  #Hurryup #classy #omgimpatient!",positive,0.03,0.97,0.0,0.97,positive
1221,5512,d90d309eb2," That`s the problem. The earphones I get here don`t last more than 2 months, no matter what brand or price.",negative,0.0,0.0,1.0,-1.0,negative
1222,18396,6398edc9df, http://twitpic.com/5wb0k - what a mess. we`re missing the bra strap.,negative,0.0,0.0,1.0,-1.0,negative
1223,399,cf888f0df3,I`m taking a twitter break. Cell is dying,negative,0.0,0.0,1.0,-1.0,negative
1224,8697,f53ae68259,_rabbit_ I have been begining to think you are showing signs of becoming a sped haha  Love ya!,positive,0.0,1.0,0.0,1.0,positive
1225,10333,1e9e9dd031,The horoscopes website I use has all changed around  I like it!,positive,0.98,0.02,0.0,0.02,neutral
1226,27050,4dad557268,says BAD TRIP! (angry)  http://plurk.com/p/wxshi,negative,0.0,0.0,1.0,-1.0,negative
1227,3289,cd47f3ef1b, Very excited as we have just booked tickets to Vegas (we live in the UK) can`t believe the  price of the show tickets,neutral,0.01,0.98,0.01,0.97,positive
1228,24635,c8b25bc79f, Something like that!,neutral,0.91,0.06,0.03,0.03,neutral
1229,13519,59e3ebdcb5," I`m just a couple bus stops away from an LC, but I didn`t realize that until about a month or so ago",neutral,0.99,0.0,0.01,-0.01,neutral
1230,20034,bf5648f449,I`ll get my new laptop in 10 more days! Excited! It is Dell Inspiron - core2duo 2.0GHz - 4GB DDR2 - 250GB hdd - 15.6 inches screen,positive,0.05,0.93,0.02,0.91,positive
1231,8710,e597634168, morning romina.,neutral,0.79,0.15,0.06,0.09,neutral
1232,1557,121fabafd5,"FreeSat`s coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!",negative,0.0,0.0,1.0,-1.0,negative
1233,2303,a9a5a87e15,Made coffee cake for her mom,neutral,0.08,0.9,0.02,0.88,positive
1234,27021,e01e3b75a8,typical Google Docs is down  oh well open Pages,neutral,0.77,0.01,0.22,-0.21,neutral
1235,506,65ffd159b2, Thanks for the support,positive,0.0,1.0,0.0,1.0,positive
1236,14377,1a3a13d44d, why??,neutral,0.91,0.05,0.04,0.010000000000000002,neutral
1237,14448,ffd9503b5c,starting tm alex and i are doing a whole week of no going out and spending money that we dont have.,neutral,0.94,0.03,0.03,0.0,neutral
1238,23434,3efcfd5ebe,Sleppytime. Really missing my godfather right now. Love you Wayne,neutral,0.01,0.53,0.46,0.07,mixed
1239,24031,a9d6916903,Got really sick today  text me later. Nap time,negative,0.0,0.0,1.0,-1.0,negative
1240,20519,f51b8cdb82," well donkey has his own appeal, for sure.",neutral,0.5,0.47,0.03,0.43999999999999995,neutral
1241,11911,2d16f3c07c, Thanks! and to you as well!,positive,0.02,0.98,0.0,0.98,positive
1242,22545,78dcea89e3,_sweetye I hope so,positive,0.0,1.0,0.0,1.0,positive
1243,22771,e3976f09b1,work work work!,neutral,0.23,0.73,0.04,0.69,positive
1244,27451,16947b5a23,happy all my studying and all nighters payed off,positive,0.02,0.97,0.01,0.96,positive
1245,3620,daf57be394,"rt  #barcampbkk3 for entertainment at night, bring your favourite mp3s .. there should be a way we can enjoy music together",positive,0.07,0.93,0.0,0.93,positive
1246,10816,9321f3b74b, Your welcome.,positive,0.2,0.79,0.01,0.78,positive
1247,9373,be285863ca, yes LOL that`s good one .remeber that bottoms are always the top .,positive,0.0,1.0,0.0,1.0,positive
1248,25461,09f6e21fa6, - I`m not letting Reach sink. Thats for sure. I`m still presenting and joint HON! Owens Mon 8pm-10pm & I`m Sat 2pm-4pm,neutral,0.91,0.06,0.03,0.03,neutral
1249,11955,5ea2dc2ec0, you can still stay if you want to!,neutral,0.98,0.01,0.01,0.0,neutral
1250,25476,63b67f5e23,only got 22.90 in tips last night.. (N) but he earned bulk money anywho,neutral,0.3,0.2,0.5,-0.3,negative
1251,9343,09a8f32651,I can`t keep it,negative,0.66,0.02,0.32,-0.3,neutral
1252,21017,421d22b5e1,no eggs today ... shame was looking forward to a egg and bacon sandwich,negative,0.12,0.32,0.56,-0.24000000000000005,negative
1253,23449,c3e2e830b6,_diva as always  coffee? cookies?,neutral,0.31,0.66,0.03,0.63,positive
1254,7632,6531e60a4b,is sad that shin ae got married...and it wasn`t to alex,negative,0.01,0.0,0.99,-0.99,negative
1255,23526,11432973be, aaa new follower! hiii,neutral,0.37,0.62,0.01,0.61,positive
1256,25159,c2b525f0a2,I can safely say I won`t be a euro winner this week!!,neutral,0.08,0.81,0.11,0.7000000000000001,positive
1257,16198,045c7ae19f,Had a nice dinner with the hubby and now on our way home  45 min drive out of the city. *sigh*,positive,0.12,0.5,0.38,0.12,mixed
1258,11192,e36de5fcf6,Guy coming to see my car is late,neutral,0.72,0.21,0.07,0.13999999999999999,neutral
1259,19514,94332d6083, The newest versions are not any better,negative,0.0,0.0,1.0,-1.0,negative
1260,12268,14fc4a0f75, Thanks for finding me!  Have a wonderful evening!,positive,0.0,1.0,0.0,1.0,positive
1261,7613,3bec805110,The pool is just not fun without Tim in it...,negative,0.0,0.0,1.0,-1.0,negative
1262,10884,a435e058ae, srry can`t go paintballing tonight  and there are no good movies out,negative,0.0,0.0,1.0,-1.0,negative
1263,22068,dca6000c38," great!!  i`ve gpt tp put the lyrics in, finsih the background, then go over some writing, and then done!!",positive,0.0,1.0,0.0,1.0,positive
1264,12463,135adbcd50,"I`m a little hungry, a nice bowl of spicy lentil soup should fill the gap",neutral,0.0,0.99,0.01,0.98,positive
1265,13127,08cd174cde, I wasn`t near him.,neutral,0.69,0.02,0.29,-0.26999999999999996,neutral
1266,12485,f77d30ca96, demi if you can i think itd be amazing if you covered thats what you get by paramore haha im sure you know it,neutral,0.0,1.0,0.0,1.0,positive
1267,14868,4a0fdcd770,i was too slow to get $1 Up tix,negative,0.15,0.02,0.83,-0.8099999999999999,negative
1268,21770,c45707f429,_M make sure you watch in HD,neutral,0.06,0.92,0.02,0.9,positive
1269,11193,b027a5473f, Hah!  Sparkly ones at that.,neutral,0.25,0.71,0.04,0.6699999999999999,positive
1270,6627,e05668719a, i feel u  but its sooo close to me hard not to  but i cant so no point ugh,negative,0.0,0.18,0.82,-0.6399999999999999,negative
1271,24720,333ee8dd78, Yeah yeah? How the heck are you anyway? Sastch it up again this year? I had to bail out for lack of expenses,neutral,0.02,0.01,0.97,-0.96,negative
1272,2639,26272417b2,just woke up...for  once I managed to sleep in!! going out for lunch later then back to essay,neutral,0.39,0.11,0.5,-0.39,negative
1273,5807,36a699ffeb,The bus is rolling along faster than expected. I might make it home by 6:15. Maybe.,positive,0.01,0.98,0.01,0.97,positive
1274,19793,dda1d7a9e3,in class sick and hungry,negative,0.0,0.0,1.0,-1.0,negative
1275,19524,137748f144,BIG NEWS?! But I don`t know if I can share it.,neutral,0.85,0.11,0.04,0.07,neutral
1276,17534,bc0e5470c3,To lose this gut lol no seriously i have gained a lil and im not liking how it looks.,negative,0.0,0.05,0.95,-0.8999999999999999,negative
1277,25211,4407e6bde5,end of work... Thank God! I accomplished a number of things...  http://plurk.com/p/rpaag,positive,0.02,0.97,0.01,0.96,positive
1278,6364,a1fbab13ef," We don`t really offer that service as we`re web/graphic designers and not desktop publishers. So, I thought maybe you could help?",neutral,0.0,0.99,0.01,0.98,positive
1279,13140,2b78d670bd," In other words, a perfect run, right?",positive,0.0,1.0,0.0,1.0,positive
1280,22740,1132b51b1a,Guinness got 2 `new` toys from mom and dads house.  Hooray for free stuff,positive,0.0,1.0,0.0,1.0,positive
1281,25724,9e9a89a2d7,Back at home. At the moment Iï¿½m speaking to my aunt on the telephone and Darius is neighting in the backround... Miss my little horse,negative,0.6,0.3,0.1,0.19999999999999998,neutral
1282,9829,91bb6abfbc,"Yay, I should be able to make it to 700 updates tonight  lame compared to other ppls i know lol",neutral,0.0,0.97,0.03,0.94,positive
1283,9648,719a7108ed,Just found out I`ll be a Food Engineer in a future life. Cool. *iPhone app called Afterlife,positive,0.01,0.99,0.0,0.99,positive
1284,10850,7c314ab340, good luck with the pump!,positive,0.0,1.0,0.0,1.0,positive
